Id Linha Base,Timestamp,Sensor Comodo,Comodo,Id Atividade,Atividade
2859,2019-04-26 07:46,15,Sala,6,Pres sala
2861,2019-04-26 07:52,15,Sala,6,Pres sala
2862,2019-04-26 07:55,16,Cozinha,5,Pres cozinha
2864,2019-04-26 08:02,16,Cozinha,5,Pres cozinha
2866,2019-04-26 08:08,15,Sala,6,Pres sala
2869,2019-04-26 08:17,15,Sala,6,Pres sala
2874,2019-04-26 08:36,15,Sala,6,Pres sala
2877,2019-04-26 08:45,15,Sala,6,Pres sala
2879,2019-04-26 08:52,15,Sala,6,Pres sala
2880,2019-04-26 08:55,16,Cozinha,5,Pres cozinha
2882,2019-04-26 09:04,15,Sala,6,Pres sala
2885,2019-04-26 09:19,16,Cozinha,5,Pres cozinha
2885,2019-04-26 09:19,15,Sala,6,Pres sala
2889,2019-04-26 09:34,15,Sala,6,Pres sala
2892,2019-04-26 09:47,16,Cozinha,5,Pres cozinha
2892,2019-04-26 09:47,15,Sala,6,Pres sala
2895,2019-04-26 09:56,16,Cozinha,5,Pres cozinha
2898,2019-04-26 10:05,16,Cozinha,5,Pres cozinha
2898,2019-04-26 10:05,15,Sala,6,Pres sala
2900,2019-04-26 10:17,15,Sala,6,Pres sala
2901,2019-04-26 10:23,15,Sala,6,Pres sala
2902,2019-04-26 10:26,16,Cozinha,5,Pres cozinha
2907,2019-04-26 10:41,15,Sala,6,Pres sala
2911,2019-04-26 10:54,16,Cozinha,5,Pres cozinha
2911,2019-04-26 10:54,15,Sala,6,Pres sala
2925,2019-04-26 11:36,16,Cozinha,5,Pres cozinha
2925,2019-04-26 11:36,15,Sala,6,Pres sala
2930,2019-04-26 11:57,16,Cozinha,5,Pres cozinha
2930,2019-04-26 11:57,15,Sala,6,Pres sala
2934,2019-04-26 12:10,15,Sala,6,Pres sala
2940,2019-04-26 12:41,16,Cozinha,5,Pres cozinha
2940,2019-04-26 12:41,15,Sala,6,Pres sala
3043,2019-04-26 18:20,15,Sala,6,Pres sala
3049,2019-04-26 18:42,15,Sala,6,Pres sala
3050,2019-04-26 18:48,16,Cozinha,5,Pres cozinha
3055,2019-04-26 19:04,16,Cozinha,5,Pres cozinha
3071,2019-04-26 20:06,16,Cozinha,5,Pres cozinha
3076,2019-04-26 20:21,16,Cozinha,5,Pres cozinha
3081,2019-04-26 20:37,16,Cozinha,5,Pres cozinha
3087,2019-04-26 20:55,16,Cozinha,5,Pres cozinha
3092,2019-04-26 21:11,16,Cozinha,5,Pres cozinha
3093,2019-04-26 21:17,16,Cozinha,5,Pres cozinha
3097,2019-04-26 21:30,16,Cozinha,5,Pres cozinha
3103,2019-04-26 21:49,16,Cozinha,5,Pres cozinha
3107,2019-04-26 22:01,15,Sala,6,Pres sala
3108,2019-04-26 22:04,16,Cozinha,5,Pres cozinha
3110,2019-04-26 22:14,16,Cozinha,5,Pres cozinha
3110,2019-04-26 22:14,15,Sala,6,Pres sala
3115,2019-04-26 22:29,16,Cozinha,5,Pres cozinha
3115,2019-04-26 22:29,15,Sala,6,Pres sala
3119,2019-04-26 22:42,15,Sala,6,Pres sala
3125,2019-04-26 23:01,15,Sala,6,Pres sala
3126,2019-04-26 23:07,16,Cozinha,5,Pres cozinha
3131,2019-04-26 23:23,16,Cozinha,5,Pres cozinha
3137,2019-04-26 23:41,16,Cozinha,5,Pres cozinha
3148,2019-04-27 00:16,16,Cozinha,5,Pres cozinha
3154,2019-04-27 00:35,16,Cozinha,5,Pres cozinha
3167,2019-04-27 01:19,16,Cozinha,5,Pres cozinha
3171,2019-04-27 01:34,16,Cozinha,5,Pres cozinha
3260,2019-04-27 06:38,16,Cozinha,5,Pres cozinha
3260,2019-04-27 06:38,15,Sala,6,Pres sala
3271,2019-04-27 07:12,16,Cozinha,5,Pres cozinha
3288,2019-04-27 08:05,15,Sala,2,Acordar (fds)
3288,2019-04-27 08:05,22,Corredor,2,Acordar (fds)
3288,2019-04-27 08:05,16,Cozinha,2,Acordar (fds)
3288,2019-04-27 08:05,16,Cozinha,5,Pres cozinha
3288,2019-04-27 08:05,15,Sala,6,Pres sala
3293,2019-04-27 08:24,15,Sala,2,Acordar (fds)
3293,2019-04-27 08:24,22,Corredor,2,Acordar (fds)
3293,2019-04-27 08:24,16,Cozinha,2,Acordar (fds)
3293,2019-04-27 08:24,16,Cozinha,5,Pres cozinha
3293,2019-04-27 08:24,15,Sala,6,Pres sala
3295,2019-04-27 08:33,16,Cozinha,5,Pres cozinha
3295,2019-04-27 08:33,15,Sala,6,Pres sala
3297,2019-04-27 08:43,16,Cozinha,5,Pres cozinha
3297,2019-04-27 08:43,15,Sala,6,Pres sala
3299,2019-04-27 08:49,15,Sala,6,Pres sala
3301,2019-04-27 08:55,16,Cozinha,5,Pres cozinha
3305,2019-04-27 09:07,15,Sala,6,Pres sala
3308,2019-04-27 09:20,16,Cozinha,5,Pres cozinha
3308,2019-04-27 09:20,15,Sala,6,Pres sala
3310,2019-04-27 09:26,15,Sala,6,Pres sala
3312,2019-04-27 09:32,15,Sala,6,Pres sala
3314,2019-04-27 09:42,15,Sala,6,Pres sala
3316,2019-04-27 09:48,16,Cozinha,5,Pres cozinha
3319,2019-04-27 09:57,16,Cozinha,5,Pres cozinha
3319,2019-04-27 09:57,15,Sala,6,Pres sala
3321,2019-04-27 10:10,16,Cozinha,5,Pres cozinha
3324,2019-04-27 10:19,16,Cozinha,5,Pres cozinha
3325,2019-04-27 10:22,15,Sala,6,Pres sala
3327,2019-04-27 10:28,16,Cozinha,5,Pres cozinha
3327,2019-04-27 10:28,15,Sala,6,Pres sala
3329,2019-04-27 10:35,15,Sala,6,Pres sala
3330,2019-04-27 10:38,16,Cozinha,5,Pres cozinha
3331,2019-04-27 10:44,16,Cozinha,5,Pres cozinha
3331,2019-04-27 10:44,15,Sala,6,Pres sala
3335,2019-04-27 11:03,16,Cozinha,5,Pres cozinha
3336,2019-04-27 11:06,15,Sala,6,Pres sala
3339,2019-04-27 11:16,16,Cozinha,5,Pres cozinha
3339,2019-04-27 11:16,15,Sala,6,Pres sala
3342,2019-04-27 11:31,16,Cozinha,5,Pres cozinha
3342,2019-04-27 11:31,15,Sala,6,Pres sala
3347,2019-04-27 11:50,15,Sala,6,Pres sala
3356,2019-04-27 12:18,15,Sala,6,Pres sala
3362,2019-04-27 12:37,15,Sala,6,Pres sala
3365,2019-04-27 12:46,16,Cozinha,5,Pres cozinha
3369,2019-04-27 12:58,15,Sala,6,Pres sala
3371,2019-04-27 13:05,16,Cozinha,5,Pres cozinha
3374,2019-04-27 13:14,15,Sala,6,Pres sala
3380,2019-04-27 13:32,15,Sala,6,Pres sala
3385,2019-04-27 13:48,15,Sala,6,Pres sala
3390,2019-04-27 14:06,16,Cozinha,5,Pres cozinha
3392,2019-04-27 14:13,15,Sala,6,Pres sala
3394,2019-04-27 14:19,16,Cozinha,5,Pres cozinha
3395,2019-04-27 14:22,15,Sala,6,Pres sala
3397,2019-04-27 14:28,15,Sala,6,Pres sala
3400,2019-04-27 14:37,16,Cozinha,5,Pres cozinha
3404,2019-04-27 14:52,16,Cozinha,5,Pres cozinha
3404,2019-04-27 14:52,15,Sala,6,Pres sala
3408,2019-04-27 15:05,16,Cozinha,5,Pres cozinha
3408,2019-04-27 15:05,15,Sala,6,Pres sala
3414,2019-04-27 15:24,16,Cozinha,5,Pres cozinha
3414,2019-04-27 15:24,15,Sala,6,Pres sala
3420,2019-04-27 15:43,16,Cozinha,5,Pres cozinha
3421,2019-04-27 15:46,15,Sala,6,Pres sala
3422,2019-04-27 15:52,16,Cozinha,5,Pres cozinha
3422,2019-04-27 15:52,15,Sala,6,Pres sala
3427,2019-04-27 16:08,16,Cozinha,5,Pres cozinha
3432,2019-04-27 16:23,16,Cozinha,5,Pres cozinha
3433,2019-04-27 16:26,15,Sala,6,Pres sala
3437,2019-04-27 16:39,16,Cozinha,5,Pres cozinha
3438,2019-04-27 16:42,15,Sala,6,Pres sala
3443,2019-04-27 16:57,16,Cozinha,5,Pres cozinha
3444,2019-04-27 17:00,15,Sala,6,Pres sala
3445,2019-04-27 17:13,16,Cozinha,5,Pres cozinha
3445,2019-04-27 17:13,15,Sala,6,Pres sala
3447,2019-04-27 17:19,16,Cozinha,5,Pres cozinha
3447,2019-04-27 17:19,15,Sala,6,Pres sala
3448,2019-04-27 17:25,16,Cozinha,5,Pres cozinha
3450,2019-04-27 17:34,16,Cozinha,5,Pres cozinha
3451,2019-04-27 17:37,15,Sala,6,Pres sala
3455,2019-04-27 17:49,16,Cozinha,5,Pres cozinha
3457,2019-04-27 17:55,15,Sala,6,Pres sala
3459,2019-04-27 18:02,15,Sala,6,Pres sala
3460,2019-04-27 18:05,16,Cozinha,5,Pres cozinha
3461,2019-04-27 18:11,16,Cozinha,5,Pres cozinha
3461,2019-04-27 18:11,15,Sala,6,Pres sala
3466,2019-04-27 18:26,16,Cozinha,5,Pres cozinha
3467,2019-04-27 18:30,15,Sala,6,Pres sala
3471,2019-04-27 18:42,16,Cozinha,5,Pres cozinha
3472,2019-04-27 18:45,15,Sala,6,Pres sala
3476,2019-04-27 18:58,16,Cozinha,5,Pres cozinha
3477,2019-04-27 19:04,16,Cozinha,5,Pres cozinha
3480,2019-04-27 19:14,15,Sala,6,Pres sala
3481,2019-04-27 19:17,16,Cozinha,5,Pres cozinha
3482,2019-04-27 19:23,16,Cozinha,5,Pres cozinha
3482,2019-04-27 19:23,15,Sala,6,Pres sala
3485,2019-04-27 19:32,15,Sala,6,Pres sala
3487,2019-04-27 19:38,16,Cozinha,5,Pres cozinha
3487,2019-04-27 19:38,15,Sala,6,Pres sala
3493,2019-04-27 19:56,16,Cozinha,5,Pres cozinha
3498,2019-04-27 20:12,16,Cozinha,5,Pres cozinha
3500,2019-04-27 20:18,15,Sala,6,Pres sala
3501,2019-04-27 20:24,16,Cozinha,5,Pres cozinha
3502,2019-04-27 20:31,16,Cozinha,5,Pres cozinha
3504,2019-04-27 20:37,15,Sala,6,Pres sala
3506,2019-04-27 20:46,16,Cozinha,5,Pres cozinha
3506,2019-04-27 20:46,15,Sala,6,Pres sala
3511,2019-04-27 21:01,15,Sala,6,Pres sala
3516,2019-04-27 21:17,16,Cozinha,5,Pres cozinha
3519,2019-04-27 21:27,16,Cozinha,5,Pres cozinha
3522,2019-04-27 21:36,16,Cozinha,5,Pres cozinha
3526,2019-04-27 21:51,16,Cozinha,5,Pres cozinha
3530,2019-04-27 22:04,16,Cozinha,5,Pres cozinha
3536,2019-04-27 22:23,16,Cozinha,5,Pres cozinha
3541,2019-04-27 22:38,16,Cozinha,5,Pres cozinha
3546,2019-04-27 22:54,16,Cozinha,5,Pres cozinha
3548,2019-04-27 23:03,16,Cozinha,5,Pres cozinha
3552,2019-04-27 23:16,16,Cozinha,5,Pres cozinha
3557,2019-04-27 23:31,16,Cozinha,5,Pres cozinha
3559,2019-04-27 23:37,16,Cozinha,5,Pres cozinha
3564,2019-04-27 23:53,16,Cozinha,5,Pres cozinha
3570,2019-04-28 00:11,16,Cozinha,5,Pres cozinha
3571,2019-04-28 00:18,16,Cozinha,5,Pres cozinha
3575,2019-04-28 00:30,16,Cozinha,5,Pres cozinha
3576,2019-04-28 00:36,16,Cozinha,5,Pres cozinha
3580,2019-04-28 00:52,16,Cozinha,5,Pres cozinha
3580,2019-04-28 00:52,15,Sala,6,Pres sala
3581,2019-04-28 00:58,16,Cozinha,5,Pres cozinha
3582,2019-04-28 01:01,15,Sala,6,Pres sala
3587,2019-04-28 01:23,15,Sala,6,Pres sala
3589,2019-04-28 01:32,15,Sala,6,Pres sala
3591,2019-04-28 01:39,16,Cozinha,5,Pres cozinha
3591,2019-04-28 01:39,15,Sala,6,Pres sala
3591,2019-04-28 01:39,15,Sala,8,Indo dormir
3591,2019-04-28 01:39,16,Cozinha,8,Indo dormir
3624,2019-04-28 03:41,16,Cozinha,5,Pres cozinha
3625,2019-04-28 03:44,15,Sala,6,Pres sala
3628,2019-04-28 03:53,15,Sala,6,Pres sala
3647,2019-04-28 05:17,16,Cozinha,5,Pres cozinha
3654,2019-04-28 05:45,16,Cozinha,5,Pres cozinha
3654,2019-04-28 05:45,15,Sala,6,Pres sala
3670,2019-04-28 06:48,16,Cozinha,5,Pres cozinha
3684,2019-04-28 07:55,15,Sala,2,Acordar (fds)
3684,2019-04-28 07:55,16,Cozinha,2,Acordar (fds)
3684,2019-04-28 07:55,16,Cozinha,5,Pres cozinha
3684,2019-04-28 07:55,15,Sala,6,Pres sala
3686,2019-04-28 08:04,15,Sala,2,Acordar (fds)
3686,2019-04-28 08:04,22,Corredor,2,Acordar (fds)
3686,2019-04-28 08:04,16,Cozinha,2,Acordar (fds)
3686,2019-04-28 08:04,16,Cozinha,5,Pres cozinha
3686,2019-04-28 08:04,15,Sala,6,Pres sala
3691,2019-04-28 08:19,15,Sala,6,Pres sala
3692,2019-04-28 08:23,16,Cozinha,5,Pres cozinha
3695,2019-04-28 08:32,15,Sala,6,Pres sala
3696,2019-04-28 08:41,16,Cozinha,5,Pres cozinha
3697,2019-04-28 08:45,15,Sala,6,Pres sala
3699,2019-04-28 08:51,16,Cozinha,5,Pres cozinha
3702,2019-04-28 09:00,15,Sala,6,Pres sala
3705,2019-04-28 09:13,16,Cozinha,5,Pres cozinha
3705,2019-04-28 09:13,15,Sala,6,Pres sala
3713,2019-04-28 09:41,16,Cozinha,5,Pres cozinha
3719,2019-04-28 10:03,16,Cozinha,5,Pres cozinha
3724,2019-04-28 10:19,16,Cozinha,5,Pres cozinha
3727,2019-04-28 10:29,16,Cozinha,5,Pres cozinha
3733,2019-04-28 10:51,16,Cozinha,5,Pres cozinha
3737,2019-04-28 11:06,16,Cozinha,5,Pres cozinha
3737,2019-04-28 11:06,15,Sala,6,Pres sala
3741,2019-04-28 11:19,16,Cozinha,5,Pres cozinha
3742,2019-04-28 11:22,15,Sala,6,Pres sala
3745,2019-04-28 11:34,16,Cozinha,5,Pres cozinha
3745,2019-04-28 11:34,15,Sala,6,Pres sala
3782,2019-04-28 14:03,16,Cozinha,5,Pres cozinha
3782,2019-04-28 14:03,15,Sala,6,Pres sala
3787,2019-04-28 14:18,16,Cozinha,5,Pres cozinha
3787,2019-04-28 14:18,15,Sala,6,Pres sala
3792,2019-04-28 14:34,15,Sala,6,Pres sala
3794,2019-04-28 14:40,15,Sala,6,Pres sala
3798,2019-04-28 14:53,15,Sala,6,Pres sala
3800,2019-04-28 14:59,16,Cozinha,5,Pres cozinha
3814,2019-04-28 15:43,16,Cozinha,5,Pres cozinha
3814,2019-04-28 15:43,15,Sala,6,Pres sala
3823,2019-04-28 16:20,15,Sala,6,Pres sala
3826,2019-04-28 16:29,16,Cozinha,5,Pres cozinha
3826,2019-04-28 16:29,15,Sala,6,Pres sala
3827,2019-04-28 16:36,16,Cozinha,5,Pres cozinha
3827,2019-04-28 16:36,15,Sala,6,Pres sala
3829,2019-04-28 16:45,16,Cozinha,5,Pres cozinha
3829,2019-04-28 16:45,15,Sala,6,Pres sala
3834,2019-04-28 17:01,16,Cozinha,5,Pres cozinha
3834,2019-04-28 17:01,15,Sala,6,Pres sala
3933,2019-04-28 22:35,16,Cozinha,5,Pres cozinha
3933,2019-04-28 22:35,15,Sala,6,Pres sala
3938,2019-04-28 22:57,16,Cozinha,5,Pres cozinha
3941,2019-04-28 23:06,16,Cozinha,5,Pres cozinha
3941,2019-04-28 23:06,15,Sala,6,Pres sala
3945,2019-04-28 23:19,16,Cozinha,5,Pres cozinha
3946,2019-04-28 23:22,15,Sala,6,Pres sala
3951,2019-04-28 23:38,16,Cozinha,5,Pres cozinha
3951,2019-04-28 23:38,15,Sala,6,Pres sala
3956,2019-04-28 23:53,16,Cozinha,5,Pres cozinha
3957,2019-04-28 23:57,15,Sala,6,Pres sala
3960,2019-04-29 00:18,16,Cozinha,5,Pres cozinha
3960,2019-04-29 00:18,15,Sala,6,Pres sala
3962,2019-04-29 00:25,16,Cozinha,5,Pres cozinha
3962,2019-04-29 00:25,15,Sala,6,Pres sala
3964,2019-04-29 00:34,15,Sala,6,Pres sala
3965,2019-04-29 00:40,15,Sala,6,Pres sala
3967,2019-04-29 00:56,15,Sala,6,Pres sala
3968,2019-04-29 00:59,16,Cozinha,5,Pres cozinha
3975,2019-04-29 01:30,16,Cozinha,5,Pres cozinha
3989,2019-04-29 02:14,15,Sala,6,Pres sala
4000,2019-04-29 02:55,16,Cozinha,5,Pres cozinha
4036,2019-04-29 05:15,16,Cozinha,5,Pres cozinha
4037,2019-04-29 05:22,16,Cozinha,1,Acordar (dia util)
4037,2019-04-29 05:22,22,Corredor,1,Acordar (dia util)
4037,2019-04-29 05:22,16,Cozinha,5,Pres cozinha
4039,2019-04-29 05:28,15,Sala,6,Pres sala
4059,2019-04-29 06:45,16,Cozinha,5,Pres cozinha
4059,2019-04-29 06:45,15,Sala,6,Pres sala
4061,2019-04-29 06:52,15,Sala,6,Pres sala
4064,2019-04-29 07:01,16,Cozinha,5,Pres cozinha
4064,2019-04-29 07:01,15,Sala,6,Pres sala
4068,2019-04-29 07:16,16,Cozinha,5,Pres cozinha
4068,2019-04-29 07:16,15,Sala,6,Pres sala
4072,2019-04-29 07:38,16,Cozinha,5,Pres cozinha
4072,2019-04-29 07:38,15,Sala,6,Pres sala
4075,2019-04-29 07:50,16,Cozinha,5,Pres cozinha
4075,2019-04-29 07:50,15,Sala,6,Pres sala
4076,2019-04-29 07:57,15,Sala,6,Pres sala
4085,2019-04-29 08:28,15,Sala,6,Pres sala
4091,2019-04-29 08:47,15,Sala,6,Pres sala
4095,2019-04-29 09:00,15,Sala,6,Pres sala
4100,2019-04-29 09:15,15,Sala,6,Pres sala
4101,2019-04-29 09:18,16,Cozinha,5,Pres cozinha
4107,2019-04-29 09:40,15,Sala,6,Pres sala
4109,2019-04-29 09:47,15,Sala,6,Pres sala
4112,2019-04-29 09:56,16,Cozinha,5,Pres cozinha
4113,2019-04-29 09:59,15,Sala,6,Pres sala
4114,2019-04-29 10:02,16,Cozinha,5,Pres cozinha
4116,2019-04-29 10:08,15,Sala,6,Pres sala
4118,2019-04-29 10:15,16,Cozinha,5,Pres cozinha
4119,2019-04-29 10:21,16,Cozinha,5,Pres cozinha
4119,2019-04-29 10:21,15,Sala,6,Pres sala
4121,2019-04-29 10:31,16,Cozinha,5,Pres cozinha
4121,2019-04-29 10:31,15,Sala,6,Pres sala
4124,2019-04-29 10:40,16,Cozinha,5,Pres cozinha
4124,2019-04-29 10:40,15,Sala,6,Pres sala
4128,2019-04-29 10:52,16,Cozinha,5,Pres cozinha
4130,2019-04-29 10:59,16,Cozinha,5,Pres cozinha
4130,2019-04-29 10:59,15,Sala,6,Pres sala
4134,2019-04-29 11:11,15,Sala,6,Pres sala
4136,2019-04-29 11:18,16,Cozinha,5,Pres cozinha
4138,2019-04-29 11:24,15,Sala,6,Pres sala
4141,2019-04-29 11:33,16,Cozinha,5,Pres cozinha
4141,2019-04-29 11:33,15,Sala,6,Pres sala
4145,2019-04-29 11:46,15,Sala,6,Pres sala
4148,2019-04-29 11:55,16,Cozinha,5,Pres cozinha
4148,2019-04-29 11:55,15,Sala,6,Pres sala
4150,2019-04-29 12:02,15,Sala,6,Pres sala
4152,2019-04-29 12:08,15,Sala,6,Pres sala
4154,2019-04-29 12:14,15,Sala,6,Pres sala
4160,2019-04-29 12:33,15,Sala,6,Pres sala
4164,2019-04-29 12:45,16,Cozinha,5,Pres cozinha
4170,2019-04-29 13:20,16,Cozinha,5,Pres cozinha
4170,2019-04-29 13:20,15,Sala,6,Pres sala
4173,2019-04-29 13:29,15,Sala,6,Pres sala
4175,2019-04-29 13:35,15,Sala,6,Pres sala
4181,2019-04-29 13:57,16,Cozinha,5,Pres cozinha
4211,2019-04-29 15:49,16,Cozinha,5,Pres cozinha
4211,2019-04-29 15:49,15,Sala,6,Pres sala
4251,2019-04-29 18:12,16,Cozinha,5,Pres cozinha
4251,2019-04-29 18:12,15,Sala,6,Pres sala
4253,2019-04-29 18:19,16,Cozinha,5,Pres cozinha
4254,2019-04-29 18:25,16,Cozinha,5,Pres cozinha
4255,2019-04-29 18:32,16,Cozinha,5,Pres cozinha
4258,2019-04-29 18:44,16,Cozinha,5,Pres cozinha
4259,2019-04-29 18:47,15,Sala,6,Pres sala
4275,2019-04-29 19:44,16,Cozinha,5,Pres cozinha
4275,2019-04-29 19:44,15,Sala,6,Pres sala
4282,2019-04-29 20:08,15,Sala,6,Pres sala
4293,2019-04-29 20:43,15,Sala,6,Pres sala
4308,2019-04-29 21:43,15,Sala,6,Pres sala
4309,2019-04-29 21:49,16,Cozinha,5,Pres cozinha
4310,2019-04-29 21:52,15,Sala,6,Pres sala
4315,2019-04-29 22:11,16,Cozinha,5,Pres cozinha
4316,2019-04-29 22:17,16,Cozinha,5,Pres cozinha
4317,2019-04-29 22:23,16,Cozinha,5,Pres cozinha
4322,2019-04-29 22:39,16,Cozinha,5,Pres cozinha
4323,2019-04-29 22:42,15,Sala,6,Pres sala
4325,2019-04-29 22:48,15,Sala,6,Pres sala
4328,2019-04-29 22:58,16,Cozinha,5,Pres cozinha
4330,2019-04-29 23:04,15,Sala,6,Pres sala
4333,2019-04-29 23:16,16,Cozinha,5,Pres cozinha
4333,2019-04-29 23:16,15,Sala,6,Pres sala
4337,2019-04-29 23:29,16,Cozinha,5,Pres cozinha
4342,2019-04-29 23:48,16,Cozinha,5,Pres cozinha
4348,2019-04-30 00:10,16,Cozinha,5,Pres cozinha
4350,2019-04-30 00:16,16,Cozinha,5,Pres cozinha
4356,2019-04-30 00:45,16,Cozinha,5,Pres cozinha
4356,2019-04-30 00:45,15,Sala,6,Pres sala
4357,2019-04-30 00:51,16,Cozinha,5,Pres cozinha
4357,2019-04-30 00:51,15,Sala,6,Pres sala
4361,2019-04-30 01:04,16,Cozinha,5,Pres cozinha
4361,2019-04-30 01:04,15,Sala,6,Pres sala
4361,2019-04-30 01:04,15,Sala,8,Indo dormir
4361,2019-04-30 01:04,22,Corredor,8,Indo dormir
4361,2019-04-30 01:04,16,Cozinha,8,Indo dormir
4461,2019-04-30 07:01,16,Cozinha,5,Pres cozinha
4461,2019-04-30 07:01,15,Sala,6,Pres sala
4462,2019-04-30 07:07,16,Cozinha,5,Pres cozinha
4462,2019-04-30 07:07,15,Sala,6,Pres sala
4466,2019-04-30 07:20,16,Cozinha,5,Pres cozinha
4466,2019-04-30 07:20,15,Sala,6,Pres sala
4467,2019-04-30 07:42,15,Sala,6,Pres sala
4468,2019-04-30 07:45,16,Cozinha,5,Pres cozinha
4468,2019-04-30 07:45,15,Sala,6,Pres sala
4469,2019-04-30 07:51,16,Cozinha,5,Pres cozinha
4469,2019-04-30 07:51,15,Sala,6,Pres sala
4471,2019-04-30 07:58,16,Cozinha,5,Pres cozinha
4471,2019-04-30 07:58,15,Sala,6,Pres sala
4474,2019-04-30 08:07,15,Sala,6,Pres sala
4485,2019-04-30 08:41,15,Sala,6,Pres sala
4503,2019-04-30 09:37,16,Cozinha,5,Pres cozinha
4503,2019-04-30 09:37,15,Sala,6,Pres sala
4508,2019-04-30 09:53,15,Sala,6,Pres sala
4510,2019-04-30 10:06,15,Sala,6,Pres sala
4512,2019-04-30 10:18,15,Sala,6,Pres sala
4517,2019-04-30 10:37,16,Cozinha,5,Pres cozinha
4517,2019-04-30 10:37,15,Sala,6,Pres sala
4519,2019-04-30 10:47,16,Cozinha,5,Pres cozinha
4520,2019-04-30 10:50,15,Sala,6,Pres sala
4523,2019-04-30 11:02,15,Sala,6,Pres sala
4527,2019-04-30 11:24,16,Cozinha,5,Pres cozinha
4527,2019-04-30 11:24,15,Sala,6,Pres sala
4530,2019-04-30 11:34,15,Sala,6,Pres sala
4537,2019-04-30 11:56,15,Sala,6,Pres sala
4538,2019-04-30 12:11,15,Sala,6,Pres sala
4540,2019-04-30 12:18,15,Sala,6,Pres sala
4547,2019-04-30 12:40,15,Sala,6,Pres sala
4550,2019-04-30 12:49,16,Cozinha,5,Pres cozinha
4567,2019-04-30 13:48,15,Sala,6,Pres sala
4570,2019-04-30 13:58,15,Sala,6,Pres sala
4571,2019-04-30 14:01,16,Cozinha,5,Pres cozinha
4573,2019-04-30 14:07,15,Sala,6,Pres sala
4643,2019-04-30 18:11,15,Sala,6,Pres sala
4644,2019-04-30 18:14,16,Cozinha,5,Pres cozinha
4649,2019-04-30 18:39,15,Sala,6,Pres sala
4652,2019-04-30 18:52,15,Sala,6,Pres sala
4655,2019-04-30 19:01,15,Sala,6,Pres sala
4669,2019-04-30 19:47,15,Sala,6,Pres sala
4682,2019-04-30 20:28,15,Sala,6,Pres sala
4689,2019-04-30 20:56,15,Sala,6,Pres sala
4703,2019-04-30 21:45,15,Sala,6,Pres sala
4706,2019-04-30 21:58,16,Cozinha,5,Pres cozinha
4706,2019-04-30 21:58,15,Sala,6,Pres sala
4710,2019-04-30 22:10,15,Sala,6,Pres sala
4712,2019-04-30 22:20,15,Sala,6,Pres sala
4713,2019-04-30 22:23,16,Cozinha,5,Pres cozinha
4715,2019-04-30 22:29,15,Sala,6,Pres sala
4718,2019-04-30 22:39,16,Cozinha,5,Pres cozinha
4720,2019-04-30 22:45,15,Sala,6,Pres sala
4722,2019-04-30 22:58,16,Cozinha,5,Pres cozinha
4723,2019-04-30 23:07,16,Cozinha,5,Pres cozinha
4726,2019-04-30 23:17,16,Cozinha,5,Pres cozinha
4731,2019-04-30 23:33,16,Cozinha,5,Pres cozinha
4734,2019-04-30 23:49,16,Cozinha,5,Pres cozinha
4735,2019-04-30 23:52,15,Sala,6,Pres sala
4737,2019-04-30 23:58,16,Cozinha,5,Pres cozinha
4743,2019-05-01 00:17,16,Cozinha,5,Pres cozinha
4748,2019-05-01 00:36,16,Cozinha,5,Pres cozinha
4751,2019-05-01 00:45,16,Cozinha,5,Pres cozinha
4754,2019-05-01 01:07,16,Cozinha,5,Pres cozinha
4757,2019-05-01 01:26,16,Cozinha,5,Pres cozinha
4757,2019-05-01 01:26,15,Sala,8,Indo dormir
4757,2019-05-01 01:26,16,Cozinha,8,Indo dormir
4764,2019-05-01 02:17,16,Cozinha,5,Pres cozinha
4806,2019-05-01 05:00,16,Cozinha,5,Pres cozinha
4879,2019-05-01 08:58,16,Cozinha,5,Pres cozinha
4879,2019-05-01 08:58,15,Sala,6,Pres sala
4881,2019-05-01 09:07,16,Cozinha,5,Pres cozinha
4881,2019-05-01 09:07,15,Sala,6,Pres sala
4882,2019-05-01 09:13,16,Cozinha,5,Pres cozinha
4882,2019-05-01 09:13,15,Sala,6,Pres sala
4883,2019-05-01 09:20,16,Cozinha,5,Pres cozinha
4883,2019-05-01 09:20,15,Sala,6,Pres sala
4887,2019-05-01 09:32,16,Cozinha,5,Pres cozinha
4887,2019-05-01 09:32,15,Sala,6,Pres sala
4893,2019-05-01 09:51,16,Cozinha,5,Pres cozinha
4893,2019-05-01 09:51,15,Sala,6,Pres sala
4899,2019-05-01 10:10,16,Cozinha,5,Pres cozinha
4900,2019-05-01 10:13,15,Sala,6,Pres sala
4905,2019-05-01 10:29,16,Cozinha,5,Pres cozinha
4905,2019-05-01 10:29,15,Sala,6,Pres sala
4911,2019-05-01 10:48,16,Cozinha,5,Pres cozinha
4913,2019-05-01 10:54,15,Sala,6,Pres sala
4917,2019-05-01 11:07,16,Cozinha,5,Pres cozinha
4917,2019-05-01 11:07,15,Sala,6,Pres sala
4923,2019-05-01 11:26,16,Cozinha,5,Pres cozinha
4923,2019-05-01 11:26,15,Sala,6,Pres sala
4929,2019-05-01 11:45,16,Cozinha,5,Pres cozinha
4929,2019-05-01 11:45,15,Sala,6,Pres sala
4934,2019-05-01 12:16,16,Cozinha,5,Pres cozinha
