Sensor,Timestamp
pres_quarto3,"""2019-05-08 18:03"""
luz_cozinha OFF,"""2019-05-08 18:09"""
pres_corredor,"""2019-05-08 18:15"""
pres_quarto3,"""2019-05-08 18:15"""
pres_garagem,"""2019-05-08 18:19"""
pres_quarto3,"""2019-05-08 18:19"""
pres_quarto3,"""2019-05-08 18:22"""
pres_quarto3,"""2019-05-08 18:25"""
pres_sala,"""2019-05-08 18:28"""
pres_cozinha,"""2019-05-08 18:28"""
luz_cozinha ON,"""2019-05-08 18:31"""
pres_cozinha,"""2019-05-08 18:31"""
pres_sala,"""2019-05-08 18:34"""
pres_cozinha,"""2019-05-08 18:34"""
pres_quarto2,"""2019-05-08 18:34"""
pres_corredor,"""2019-05-08 18:34"""
luz_corredor ON,"""2019-05-08 18:37"""
luz_banho ON,"""2019-05-08 18:37"""
pres_sala,"""2019-05-08 18:37"""
pres_quarto3,"""2019-05-08 18:37"""
pres_sala,"""2019-05-08 18:44"""
pres_quarto3,"""2019-05-08 18:44"""
pres_sala,"""2019-05-08 18:47"""
pres_quarto3,"""2019-05-08 18:47"""
luz_corredor OFF,"""2019-05-08 18:50"""
pres_cozinha,"""2019-05-08 18:50"""
pres_corredor,"""2019-05-08 18:50"""
pres_quarto3,"""2019-05-08 18:50"""
luz_banho OFF,"""2019-05-08 18:59"""
luz_quarto3 ON,"""2019-05-08 18:59"""
pres_cozinha,"""2019-05-08 18:59"""
pres_quarto3,"""2019-05-08 18:59"""
pres_sala,"""2019-05-08 19:02"""
pres_quarto3,"""2019-05-08 19:02"""
luz_quarto3 OFF,"""2019-05-08 19:09"""
pres_garagem,"""2019-05-08 19:09"""
pres_garagem,"""2019-05-08 19:12"""
pres_sala,"""2019-05-08 19:18"""
pres_cozinha,"""2019-05-08 19:18"""
luz_dispensa ON,"""2019-05-08 19:21"""
pres_sala,"""2019-05-08 19:21"""
pres_cozinha,"""2019-05-08 19:21"""
pres_corredor,"""2019-05-08 19:21"""
pres_quarto3,"""2019-05-08 19:21"""
luz_dispensa OFF,"""2019-05-08 19:24"""
pres_sala,"""2019-05-08 19:24"""
pres_cozinha,"""2019-05-08 19:24"""
pres_lavanderia,"""2019-05-08 19:24"""
pres_quarto3,"""2019-05-08 19:24"""
pres_quarto3,"""2019-05-08 19:28"""
pres_lavanderia,"""2019-05-08 19:31"""
pres_quarto3,"""2019-05-08 19:31"""
pres_garagem,"""2019-05-08 19:34"""
pres_lavanderia,"""2019-05-08 19:40"""
pres_cozinha,"""2019-05-08 19:43"""
pres_lavanderia,"""2019-05-08 19:43"""
pres_cozinha,"""2019-05-08 19:46"""
pres_sala,"""2019-05-08 19:49"""
pres_cozinha,"""2019-05-08 19:49"""
pres_lavanderia,"""2019-05-08 19:49"""
luz_lavanderia ON,"""2019-05-08 19:53"""
luz_garagem ON,"""2019-05-08 19:53"""
pres_sala,"""2019-05-08 19:59"""
pres_cozinha,"""2019-05-08 19:59"""
pres_garagem,"""2019-05-08 19:59"""
pres_quarto2,"""2019-05-08 19:59"""
pres_corredor,"""2019-05-08 19:59"""
pres_quarto3,"""2019-05-08 19:59"""
luz_quarto2 ON,"""2019-05-08 20:05"""
luz_corredor ON,"""2019-05-08 20:05"""
pres_sala,"""2019-05-08 20:05"""
pres_cozinha,"""2019-05-08 20:05"""
pres_quarto2,"""2019-05-08 20:05"""
pres_corredor,"""2019-05-08 20:05"""
pres_quarto3,"""2019-05-08 20:05"""
tv_cozinha ON,"""2019-05-08 20:05"""
pres_sala,"""2019-05-08 20:08"""
pres_cozinha,"""2019-05-08 20:08"""
pres_quarto3,"""2019-05-08 20:08"""
luz_garagem OFF,"""2019-05-08 20:11"""
pres_cozinha,"""2019-05-08 20:11"""
luz_quarto2 OFF,"""2019-05-08 20:15"""
luz_corredor OFF,"""2019-05-08 20:15"""
pres_cozinha,"""2019-05-08 20:15"""
pres_cozinha,"""2019-05-08 20:18"""
pres_sala,"""2019-05-08 20:21"""
pres_cozinha,"""2019-05-08 20:21"""
luz_lavanderia OFF,"""2019-05-08 20:24"""
pres_cozinha,"""2019-05-08 20:24"""
pres_cozinha,"""2019-05-08 20:27"""
pres_lavanderia,"""2019-05-08 20:27"""
pres_cozinha,"""2019-05-08 20:30"""
pres_cozinha,"""2019-05-08 20:33"""
pres_cozinha,"""2019-05-08 20:37"""
pres_sala,"""2019-05-08 20:40"""
pres_cozinha,"""2019-05-08 20:40"""
pres_cozinha,"""2019-05-08 20:43"""
pres_cozinha,"""2019-05-08 20:46"""
pres_cozinha,"""2019-05-08 20:49"""
pres_lavanderia,"""2019-05-08 20:49"""
pres_cozinha,"""2019-05-08 20:52"""
pres_lavanderia,"""2019-05-08 20:52"""
pres_cozinha,"""2019-05-08 20:55"""
pres_lavanderia,"""2019-05-08 20:55"""
pres_garagem,"""2019-05-08 20:55"""
pres_sala,"""2019-05-08 20:58"""
pres_cozinha,"""2019-05-08 20:58"""
pres_sala,"""2019-05-08 21:02"""
pres_cozinha,"""2019-05-08 21:02"""
pres_sala,"""2019-05-08 21:05"""
pres_cozinha,"""2019-05-08 21:05"""
pres_lavanderia,"""2019-05-08 21:05"""
pres_corredor,"""2019-05-08 21:05"""
luz_banho ON,"""2019-05-08 21:08"""
pres_sala,"""2019-05-08 21:08"""
pres_corredor,"""2019-05-08 21:08"""
luz_banho OFF,"""2019-05-08 21:11"""
pres_quarto2,"""2019-05-08 21:11"""
tv_sala ON,"""2019-05-08 21:11"""
tv_cozinha OFF,"""2019-05-08 21:17"""
pres_sala,"""2019-05-08 21:21"""
pres_sala,"""2019-05-08 21:24"""
pres_sala,"""2019-05-08 21:30"""
pres_cozinha,"""2019-05-08 21:30"""
pres_lavanderia,"""2019-05-08 21:30"""
pres_garagem,"""2019-05-08 21:30"""
luz_lavanderia ON,"""2019-05-08 21:33"""
pres_cozinha,"""2019-05-08 21:33"""
pres_cozinha,"""2019-05-08 21:37"""
pres_sala,"""2019-05-08 21:40"""
pres_cozinha,"""2019-05-08 21:40"""
pres_cozinha,"""2019-05-08 21:43"""
pres_sala,"""2019-05-08 21:46"""
pres_cozinha,"""2019-05-08 21:46"""
pres_cozinha,"""2019-05-08 21:49"""
pres_sala,"""2019-05-08 21:52"""
pres_cozinha,"""2019-05-08 21:52"""
luz_lavanderia OFF,"""2019-05-08 21:56"""
pres_sala,"""2019-05-08 21:56"""
pres_sala,"""2019-05-08 21:59"""
pres_cozinha,"""2019-05-08 21:59"""
pres_sala,"""2019-05-08 22:02"""
pres_cozinha,"""2019-05-08 22:02"""
pres_lavanderia,"""2019-05-08 22:02"""
pres_cozinha,"""2019-05-08 22:08"""
pres_sala,"""2019-05-08 22:11"""
pres_cozinha,"""2019-05-08 22:11"""
luz_lavanderia ON,"""2019-05-08 22:14"""
pres_sala,"""2019-05-08 22:14"""
pres_cozinha,"""2019-05-08 22:14"""
pres_lavanderia,"""2019-05-08 22:14"""
pres_sala,"""2019-05-08 22:17"""
pres_lavanderia,"""2019-05-08 22:17"""
pres_sala,"""2019-05-08 22:20"""
pres_lavanderia,"""2019-05-08 22:20"""
pres_sala,"""2019-05-08 22:23"""
pres_lavanderia,"""2019-05-08 22:23"""
pres_sala,"""2019-05-08 22:30"""
pres_cozinha,"""2019-05-08 22:30"""
pres_lavanderia,"""2019-05-08 22:30"""
pres_sala,"""2019-05-08 22:33"""
pres_cozinha,"""2019-05-08 22:33"""
pres_lavanderia,"""2019-05-08 22:33"""
pres_sala,"""2019-05-08 22:36"""
pres_cozinha,"""2019-05-08 22:36"""
luz_lavanderia OFF,"""2019-05-08 22:39"""
luz_dispensa ON,"""2019-05-08 22:39"""
pres_sala,"""2019-05-08 22:39"""
pres_cozinha,"""2019-05-08 22:39"""
pres_quarto2,"""2019-05-08 22:39"""
pres_cobertura,"""2019-05-08 22:39"""
pres_corredor,"""2019-05-08 22:39"""
luz_dispensa OFF,"""2019-05-08 22:42"""
luz_cobertura ON,"""2019-05-08 22:42"""
luz_corredor ON,"""2019-05-08 22:42"""
pres_cozinha,"""2019-05-08 22:42"""
pres_quarto2,"""2019-05-08 22:42"""
pres_cobertura,"""2019-05-08 22:42"""
pres_corredor,"""2019-05-08 22:42"""
pres_quarto3,"""2019-05-08 22:42"""
luz_cobertura OFF,"""2019-05-08 22:45"""
pres_sala,"""2019-05-08 22:45"""
pres_cozinha,"""2019-05-08 22:45"""
pres_quarto2,"""2019-05-08 22:45"""
pres_cobertura,"""2019-05-08 22:45"""
pres_corredor,"""2019-05-08 22:45"""
pres_quarto3,"""2019-05-08 22:45"""
luz_corredor OFF,"""2019-05-08 22:48"""
pres_sala,"""2019-05-08 22:48"""
pres_cozinha,"""2019-05-08 22:48"""
pres_quarto3,"""2019-05-08 22:48"""
pres_sala,"""2019-05-08 22:52"""
pres_cozinha,"""2019-05-08 22:52"""
pres_quarto3,"""2019-05-08 22:52"""
pres_sala,"""2019-05-08 23:01"""
pres_cozinha,"""2019-05-08 23:01"""
pres_lavanderia,"""2019-05-08 23:01"""
luz_lavanderia ON,"""2019-05-08 23:04"""
luz_aquario OFF,"""2019-05-08 23:04"""
pres_sala,"""2019-05-08 23:04"""
pres_lavanderia,"""2019-05-08 23:04"""
pres_sala,"""2019-05-08 23:07"""
pres_lavanderia,"""2019-05-08 23:07"""
pres_garagem,"""2019-05-08 23:07"""
luz_lavanderia OFF,"""2019-05-08 23:10"""
pres_sala,"""2019-05-08 23:10"""
pres_cozinha,"""2019-05-08 23:10"""
pres_lavanderia,"""2019-05-08 23:10"""
pres_garagem,"""2019-05-08 23:10"""
pres_corredor,"""2019-05-08 23:10"""
pres_quarto3,"""2019-05-08 23:10"""
luz_lavanderia ON,"""2019-05-08 23:26"""
pres_sala,"""2019-05-08 23:26"""
pres_cozinha,"""2019-05-08 23:26"""
pres_lavanderia,"""2019-05-08 23:26"""
pres_corredor,"""2019-05-08 23:26"""
pres_quarto3,"""2019-05-08 23:26"""
luz_lavanderia OFF,"""2019-05-08 23:29"""
pres_sala,"""2019-05-08 23:29"""
pres_cozinha,"""2019-05-08 23:29"""
pres_lavanderia,"""2019-05-08 23:29"""
pres_corredor,"""2019-05-08 23:29"""
pres_quarto3,"""2019-05-08 23:29"""
pres_quarto3,"""2019-05-08 23:35"""
pres_sala,"""2019-05-08 23:39"""
pres_quarto3,"""2019-05-08 23:39"""
pres_sala,"""2019-05-08 23:42"""
pres_lavanderia,"""2019-05-08 23:42"""
pres_quarto3,"""2019-05-08 23:42"""
pres_lavanderia,"""2019-05-08 23:45"""
pres_corredor,"""2019-05-08 23:45"""
luz_cozinha OFF,"""2019-05-08 23:54"""
pres_sala,"""2019-05-08 23:58"""
pres_sala,"""2019-05-09 00:01"""
pres_sala,"""2019-05-09 00:04"""
pres_sala,"""2019-05-09 00:10"""
pres_sala,"""2019-05-09 00:13"""
pres_sala,"""2019-05-09 00:16"""
pres_cozinha,"""2019-05-09 00:16"""
pres_quarto2,"""2019-05-09 00:16"""
pres_cobertura,"""2019-05-09 00:16"""
pres_corredor,"""2019-05-09 00:16"""
pres_quarto3,"""2019-05-09 00:16"""
tv_sala OFF,"""2019-05-09 00:16"""
luz_sala OFF,"""2019-05-09 00:23"""
luz_quarto2 ON,"""2019-05-09 00:23"""
luz_corredor ON,"""2019-05-09 00:23"""
luz_banho ON,"""2019-05-09 00:23"""
pres_cobertura,"""2019-05-09 00:23"""
pres_corredor,"""2019-05-09 00:23"""
pres_quarto3,"""2019-05-09 00:23"""
luz_quarto2 OFF,"""2019-05-09 00:32"""
luz_corredor OFF,"""2019-05-09 00:32"""
luz_banho OFF,"""2019-05-09 00:32"""
pres_sala,"""2019-05-09 00:32"""
pres_cobertura,"""2019-05-09 00:32"""
pres_corredor,"""2019-05-09 00:32"""
pres_quarto3,"""2019-05-09 00:32"""
pres_sala,"""2019-05-09 00:35"""
pres_quarto2,"""2019-05-09 00:35"""
pres_cobertura,"""2019-05-09 00:35"""
pres_corredor,"""2019-05-09 00:35"""
pres_quarto3,"""2019-05-09 00:35"""
pres_quarto3,"""2019-05-09 00:38"""
pres_sala,"""2019-05-09 00:41"""
pres_lavanderia,"""2019-05-09 00:41"""
pres_cobertura,"""2019-05-09 00:41"""
pres_corredor,"""2019-05-09 00:41"""
pres_quarto3,"""2019-05-09 00:41"""
pres_cozinha,"""2019-05-09 00:48"""
pres_quarto3,"""2019-05-09 00:48"""
pres_quarto3,"""2019-05-09 00:51"""
pres_quarto3,"""2019-05-09 00:54"""
pres_quarto3,"""2019-05-09 00:57"""
pres_sala,"""2019-05-09 01:00"""
pres_quarto3,"""2019-05-09 01:00"""
pres_quarto3,"""2019-05-09 01:03"""
pres_quarto3,"""2019-05-09 01:06"""
pres_quarto3,"""2019-05-09 01:09"""
pres_sala,"""2019-05-09 01:12"""
pres_quarto2,"""2019-05-09 01:12"""
pres_quarto3,"""2019-05-09 01:31"""
pres_quarto2,"""2019-05-09 01:34"""
pres_quarto3,"""2019-05-09 01:34"""
pres_quarto3,"""2019-05-09 01:38"""
pres_quarto3,"""2019-05-09 01:41"""
pres_sala,"""2019-05-09 01:44"""
pres_quarto3,"""2019-05-09 01:44"""
pres_sala,"""2019-05-09 01:50"""
pres_quarto2,"""2019-05-09 01:50"""
pres_quarto3,"""2019-05-09 01:50"""
pres_sala,"""2019-05-09 01:53"""
pres_quarto3,"""2019-05-09 01:53"""
pres_quarto3,"""2019-05-09 01:56"""
pres_quarto2,"""2019-05-09 02:03"""
pres_quarto3,"""2019-05-09 02:03"""
pres_sala,"""2019-05-09 02:06"""
pres_quarto3,"""2019-05-09 02:06"""
pres_sala,"""2019-05-09 02:09"""
pres_quarto2,"""2019-05-09 02:25"""
pres_quarto3,"""2019-05-09 02:25"""
pres_quarto3,"""2019-05-09 02:28"""
pres_quarto3,"""2019-05-09 02:31"""
pres_quarto3,"""2019-05-09 02:34"""
pres_quarto2,"""2019-05-09 02:37"""
pres_quarto3,"""2019-05-09 02:37"""
pres_quarto2,"""2019-05-09 02:59"""
pres_sala,"""2019-05-09 03:02"""
pres_quarto2,"""2019-05-09 03:11"""
pres_sala,"""2019-05-09 03:14"""
pres_quarto2,"""2019-05-09 03:14"""
pres_sala,"""2019-05-09 03:18"""
pres_quarto3,"""2019-05-09 03:18"""
pres_quarto3,"""2019-05-09 03:21"""
pres_quarto3,"""2019-05-09 03:24"""
pres_quarto3,"""2019-05-09 03:27"""
pres_quarto3,"""2019-05-09 03:30"""
pres_quarto3,"""2019-05-09 03:36"""
pres_quarto3,"""2019-05-09 03:40"""
pres_sala,"""2019-05-09 03:43"""
pres_quarto2,"""2019-05-09 03:43"""
pres_quarto2,"""2019-05-09 03:46"""
pres_sala,"""2019-05-09 03:49"""
pres_quarto3,"""2019-05-09 03:49"""
pres_quarto3,"""2019-05-09 03:55"""
pres_quarto3,"""2019-05-09 03:58"""
pres_sala,"""2019-05-09 04:02"""
pres_quarto3,"""2019-05-09 04:02"""
pres_quarto3,"""2019-05-09 04:05"""
pres_quarto3,"""2019-05-09 04:08"""
pres_quarto3,"""2019-05-09 04:11"""
pres_sala,"""2019-05-09 04:23"""
pres_sala,"""2019-05-09 04:26"""
pres_sala,"""2019-05-09 04:33"""
pres_quarto2,"""2019-05-09 04:33"""
pres_sala,"""2019-05-09 04:36"""
pres_quarto2,"""2019-05-09 04:36"""
pres_sala,"""2019-05-09 04:45"""
pres_quarto2,"""2019-05-09 04:45"""
pres_sala,"""2019-05-09 04:48"""
pres_quarto3,"""2019-05-09 04:48"""
pres_sala,"""2019-05-09 04:52"""
pres_lavanderia,"""2019-05-09 04:52"""
pres_quarto3,"""2019-05-09 04:52"""
pres_lavanderia,"""2019-05-09 04:55"""
pres_quarto3,"""2019-05-09 04:55"""
pres_sala,"""2019-05-09 04:58"""
pres_lavanderia,"""2019-05-09 04:58"""
pres_quarto2,"""2019-05-09 04:58"""
pres_quarto3,"""2019-05-09 04:58"""
pres_sala,"""2019-05-09 05:01"""
pres_sala,"""2019-05-09 05:04"""
pres_quarto3,"""2019-05-09 05:04"""
pres_quarto3,"""2019-05-09 05:07"""
pres_quarto3,"""2019-05-09 05:10"""
pres_quarto3,"""2019-05-09 05:13"""
pres_quarto3,"""2019-05-09 05:16"""
pres_quarto3,"""2019-05-09 05:20"""
pres_corredor,"""2019-05-09 05:23"""
pres_quarto3,"""2019-05-09 05:23"""
luz_banho ON,"""2019-05-09 05:26"""
pres_corredor,"""2019-05-09 05:26"""
pres_quarto3,"""2019-05-09 05:26"""
luz_banho OFF,"""2019-05-09 05:29"""
pres_corredor,"""2019-05-09 05:29"""
pres_quarto3,"""2019-05-09 05:29"""
pres_sala,"""2019-05-09 05:32"""
pres_corredor,"""2019-05-09 05:32"""
pres_quarto3,"""2019-05-09 05:32"""
pres_lavanderia,"""2019-05-09 05:35"""
pres_quarto3,"""2019-05-09 05:35"""
pres_lavanderia,"""2019-05-09 05:38"""
pres_corredor,"""2019-05-09 05:38"""
pres_corredor,"""2019-05-09 05:41"""
pres_sala,"""2019-05-09 05:51"""
pres_cozinha,"""2019-05-09 05:51"""
pres_cozinha,"""2019-05-09 05:54"""
pres_lavanderia,"""2019-05-09 05:57"""
pres_quarto2,"""2019-05-09 06:00"""
pres_corredor,"""2019-05-09 06:03"""
pres_corredor,"""2019-05-09 06:06"""
pres_quarto3,"""2019-05-09 06:06"""
pres_quarto3,"""2019-05-09 06:10"""
pres_garagem,"""2019-05-09 06:13"""
pres_quarto3,"""2019-05-09 06:13"""
pres_quarto3,"""2019-05-09 06:16"""
pres_sala,"""2019-05-09 06:19"""
pres_quarto3,"""2019-05-09 06:19"""
pres_sala,"""2019-05-09 06:22"""
pres_cobertura,"""2019-05-09 06:22"""
pres_corredor,"""2019-05-09 06:22"""
pres_quarto3,"""2019-05-09 06:22"""
pres_quarto3,"""2019-05-09 06:31"""
pres_cobertura,"""2019-05-09 06:34"""
pres_quarto3,"""2019-05-09 06:34"""
pres_quarto3,"""2019-05-09 06:37"""
pres_quarto2,"""2019-05-09 06:40"""
pres_quarto3,"""2019-05-09 06:40"""
pres_quarto3,"""2019-05-09 06:43"""
pres_sala,"""2019-05-09 06:47"""
pres_garagem,"""2019-05-09 06:47"""
pres_quarto3,"""2019-05-09 06:47"""
pres_garagem,"""2019-05-09 06:50"""
pres_quarto3,"""2019-05-09 06:50"""
pres_garagem,"""2019-05-09 06:53"""
pres_quarto3,"""2019-05-09 06:53"""
pres_quarto3,"""2019-05-09 06:56"""
luz_aquario ON,"""2019-05-09 07:02"""
pres_quarto3,"""2019-05-09 07:02"""
pres_sala,"""2019-05-09 07:05"""
pres_garagem,"""2019-05-09 07:05"""
pres_quarto3,"""2019-05-09 07:05"""
pres_garagem,"""2019-05-09 07:08"""
pres_quarto3,"""2019-05-09 07:08"""
pres_sala,"""2019-05-09 07:12"""
pres_garagem,"""2019-05-09 07:12"""
pres_quarto3,"""2019-05-09 07:12"""
pres_sala,"""2019-05-09 07:15"""
pres_cozinha,"""2019-05-09 07:15"""
pres_garagem,"""2019-05-09 07:15"""
pres_cobertura,"""2019-05-09 07:15"""
pres_corredor,"""2019-05-09 07:15"""
pres_quarto3,"""2019-05-09 07:15"""
pres_sala,"""2019-05-09 07:18"""
pres_cozinha,"""2019-05-09 07:18"""
pres_quarto3,"""2019-05-09 07:18"""
pres_cozinha,"""2019-05-09 07:21"""
pres_corredor,"""2019-05-09 07:21"""
pres_quarto3,"""2019-05-09 07:21"""
tv_cozinha ON,"""2019-05-09 07:21"""
luz_banho ON,"""2019-05-09 07:24"""
pres_cozinha,"""2019-05-09 07:24"""
pres_corredor,"""2019-05-09 07:24"""
pres_quarto3,"""2019-05-09 07:24"""
pres_sala,"""2019-05-09 07:27"""
pres_cozinha,"""2019-05-09 07:27"""
pres_garagem,"""2019-05-09 07:27"""
pres_cobertura,"""2019-05-09 07:27"""
pres_corredor,"""2019-05-09 07:27"""
pres_quarto3,"""2019-05-09 07:27"""
luz_banho OFF,"""2019-05-09 07:30"""
pres_sala,"""2019-05-09 07:30"""
pres_cozinha,"""2019-05-09 07:30"""
pres_lavanderia,"""2019-05-09 07:30"""
pres_garagem,"""2019-05-09 07:30"""
pres_cobertura,"""2019-05-09 07:30"""
pres_corredor,"""2019-05-09 07:30"""
pres_quarto3,"""2019-05-09 07:30"""
pres_sala,"""2019-05-09 07:33"""
pres_cozinha,"""2019-05-09 07:33"""
pres_lavanderia,"""2019-05-09 07:33"""
pres_corredor,"""2019-05-09 07:33"""
pres_cozinha,"""2019-05-09 07:37"""
pres_cozinha,"""2019-05-09 07:40"""
pres_cozinha,"""2019-05-09 07:43"""
pres_sala,"""2019-05-09 07:46"""
pres_cozinha,"""2019-05-09 07:46"""
pres_cozinha,"""2019-05-09 07:49"""
pres_sala,"""2019-05-09 07:52"""
pres_cozinha,"""2019-05-09 07:52"""
pres_lavanderia,"""2019-05-09 07:52"""
pres_quarto2,"""2019-05-09 07:52"""
pres_corredor,"""2019-05-09 07:52"""
pres_quarto3,"""2019-05-09 07:52"""
pres_cozinha,"""2019-05-09 07:55"""
pres_quarto2,"""2019-05-09 07:55"""
pres_corredor,"""2019-05-09 07:55"""
pres_quarto3,"""2019-05-09 07:55"""
luz_quarto3 ON,"""2019-05-09 07:58"""
pres_cozinha,"""2019-05-09 07:58"""
pres_quarto2,"""2019-05-09 07:58"""
pres_corredor,"""2019-05-09 07:58"""
pres_quarto3,"""2019-05-09 07:58"""
luz_quarto3 OFF,"""2019-05-09 08:01"""
pres_sala,"""2019-05-09 08:01"""
pres_cozinha,"""2019-05-09 08:01"""
pres_corredor,"""2019-05-09 08:01"""
pres_quarto3,"""2019-05-09 08:01"""
pres_cozinha,"""2019-05-09 08:04"""
pres_quarto2,"""2019-05-09 08:04"""
pres_cobertura,"""2019-05-09 08:04"""
pres_corredor,"""2019-05-09 08:04"""
pres_quarto3,"""2019-05-09 08:04"""
luz_quarto2 ON,"""2019-05-09 08:07"""
pres_sala,"""2019-05-09 08:07"""
pres_cozinha,"""2019-05-09 08:07"""
pres_lavanderia,"""2019-05-09 08:07"""
pres_garagem,"""2019-05-09 08:07"""
pres_quarto2,"""2019-05-09 08:07"""
pres_cobertura,"""2019-05-09 08:07"""
pres_corredor,"""2019-05-09 08:07"""
pres_quarto3,"""2019-05-09 08:07"""
pres_sala,"""2019-05-09 08:14"""
pres_cozinha,"""2019-05-09 08:14"""
pres_lavanderia,"""2019-05-09 08:14"""
pres_quarto2,"""2019-05-09 08:14"""
pres_quarto3,"""2019-05-09 08:14"""
tv_cozinha OFF,"""2019-05-09 08:14"""
luz_sala ON,"""2019-05-09 08:20"""
luz_quarto2 OFF,"""2019-05-09 08:20"""
pres_sala,"""2019-05-09 08:20"""
pres_cozinha,"""2019-05-09 08:20"""
pres_garagem,"""2019-05-09 08:20"""
pres_quarto2,"""2019-05-09 08:20"""
pres_quarto3,"""2019-05-09 08:20"""
pres_sala,"""2019-05-09 08:23"""
pres_cozinha,"""2019-05-09 08:23"""
pres_lavanderia,"""2019-05-09 08:23"""
pres_garagem,"""2019-05-09 08:23"""
pres_quarto3,"""2019-05-09 08:23"""
pres_sala,"""2019-05-09 08:26"""
pres_cozinha,"""2019-05-09 08:26"""
pres_lavanderia,"""2019-05-09 08:26"""
pres_garagem,"""2019-05-09 08:26"""
pres_cobertura,"""2019-05-09 08:26"""
pres_corredor,"""2019-05-09 08:26"""
pres_quarto3,"""2019-05-09 08:26"""
pres_quarto3,"""2019-05-09 08:32"""
pres_garagem,"""2019-05-09 08:35"""
pres_quarto3,"""2019-05-09 08:35"""
pres_sala,"""2019-05-09 08:42"""
pres_lavanderia,"""2019-05-09 08:42"""
luz_escada ON,"""2019-05-09 08:45"""
pres_lavanderia,"""2019-05-09 08:45"""
lavanderia_som ON,"""2019-05-09 08:45"""
pres_sala,"""2019-05-09 08:48"""
pres_lavanderia,"""2019-05-09 08:48"""
pres_sala,"""2019-05-09 08:51"""
pres_lavanderia,"""2019-05-09 08:51"""
pres_garagem,"""2019-05-09 08:51"""
pres_sala,"""2019-05-09 08:54"""
pres_cozinha,"""2019-05-09 08:54"""
pres_lavanderia,"""2019-05-09 08:54"""
pres_cozinha,"""2019-05-09 08:58"""
pres_lavanderia,"""2019-05-09 08:58"""
pres_garagem,"""2019-05-09 08:58"""
pres_cozinha,"""2019-05-09 09:01"""
pres_lavanderia,"""2019-05-09 09:01"""
pres_garagem,"""2019-05-09 09:01"""
pres_cozinha,"""2019-05-09 09:04"""
pres_lavanderia,"""2019-05-09 09:04"""
tv_cozinha ON,"""2019-05-09 09:04"""
pres_cozinha,"""2019-05-09 09:07"""
pres_lavanderia,"""2019-05-09 09:07"""
pres_cozinha,"""2019-05-09 09:10"""
pres_sala,"""2019-05-09 09:13"""
pres_cozinha,"""2019-05-09 09:13"""
pres_lavanderia,"""2019-05-09 09:13"""
pres_sala,"""2019-05-09 09:19"""
pres_cozinha,"""2019-05-09 09:19"""
pres_lavanderia,"""2019-05-09 09:19"""
pres_garagem,"""2019-05-09 09:19"""
tv_cozinha OFF,"""2019-05-09 09:19"""
pres_lavanderia,"""2019-05-09 09:23"""
pres_sala,"""2019-05-09 09:26"""
pres_cozinha,"""2019-05-09 09:26"""
pres_lavanderia,"""2019-05-09 09:26"""
pres_cobertura,"""2019-05-09 09:26"""
pres_corredor,"""2019-05-09 09:26"""
pres_cozinha,"""2019-05-09 09:29"""
pres_garagem,"""2019-05-09 09:29"""
pres_cobertura,"""2019-05-09 09:29"""
pres_corredor,"""2019-05-09 09:29"""
pres_quarto3,"""2019-05-09 09:29"""
pres_sala,"""2019-05-09 09:32"""
pres_cozinha,"""2019-05-09 09:32"""
pres_lavanderia,"""2019-05-09 09:32"""
pres_quarto2,"""2019-05-09 09:32"""
pres_corredor,"""2019-05-09 09:32"""
pres_quarto3,"""2019-05-09 09:32"""
pres_sala,"""2019-05-09 09:35"""
pres_cozinha,"""2019-05-09 09:35"""
pres_lavanderia,"""2019-05-09 09:35"""
pres_quarto2,"""2019-05-09 09:35"""
pres_corredor,"""2019-05-09 09:35"""
pres_quarto3,"""2019-05-09 09:35"""
pres_sala,"""2019-05-09 09:38"""
pres_cozinha,"""2019-05-09 09:38"""
pres_garagem,"""2019-05-09 09:38"""
pres_quarto3,"""2019-05-09 09:38"""
pres_sala,"""2019-05-09 09:44"""
pres_cozinha,"""2019-05-09 09:44"""
pres_sala,"""2019-05-09 09:48"""
pres_cozinha,"""2019-05-09 09:48"""
pres_lavanderia,"""2019-05-09 09:48"""
pres_sala,"""2019-05-09 09:51"""
pres_cozinha,"""2019-05-09 09:51"""
pres_lavanderia,"""2019-05-09 09:51"""
pres_sala,"""2019-05-09 09:54"""
pres_cozinha,"""2019-05-09 09:54"""
pres_lavanderia,"""2019-05-09 09:54"""
pres_sala,"""2019-05-09 09:57"""
pres_cozinha,"""2019-05-09 09:57"""
pres_lavanderia,"""2019-05-09 09:57"""
pres_corredor,"""2019-05-09 09:57"""
pres_quarto3,"""2019-05-09 09:57"""
pres_sala,"""2019-05-09 10:03"""
pres_cozinha,"""2019-05-09 10:03"""
pres_lavanderia,"""2019-05-09 10:03"""
pres_quarto3,"""2019-05-09 10:03"""
pres_sala,"""2019-05-09 10:06"""
pres_lavanderia,"""2019-05-09 10:06"""
pres_garagem,"""2019-05-09 10:06"""
pres_quarto3,"""2019-05-09 10:06"""
pres_sala,"""2019-05-09 10:09"""
pres_lavanderia,"""2019-05-09 10:09"""
pres_garagem,"""2019-05-09 10:09"""
pres_quarto3,"""2019-05-09 10:09"""
pres_sala,"""2019-05-09 10:12"""
pres_cozinha,"""2019-05-09 10:12"""
pres_quarto2,"""2019-05-09 10:12"""
pres_sala,"""2019-05-09 10:16"""
pres_lavanderia,"""2019-05-09 10:16"""
