Id Home,Timestamp,Sensor Comodo,Comodo,Id Atividade,Atividade
6352,2019-05-08 22:55,16,Cozinha,5,Cozinha
6354,2019-05-08 23:01,18,Garagem,3,Entrada
6354,2019-05-08 23:01,18,Garagem,4,Saída
6355,2019-05-08 23:04,15,Sala,6,Lazer sala
6355,2019-05-08 23:04,15,Sala,7,Assistir TV
6355,2019-05-08 23:04,16,Cozinha,5,Cozinha
6355,2019-05-08 23:04,18,Garagem,3,Entrada
6355,2019-05-08 23:04,18,Garagem,4,Saída
6357,2019-05-08 23:10,15,Sala,6,Lazer sala
6357,2019-05-08 23:10,15,Sala,7,Assistir TV
6357,2019-05-08 23:10,18,Garagem,3,Entrada
6357,2019-05-08 23:10,18,Garagem,4,Saída
6358,2019-05-08 23:26,16,Cozinha,5,Cozinha
6364,2019-05-08 23:48,15,Sala,6,Lazer sala
6364,2019-05-08 23:48,15,Sala,7,Assistir TV
6365,2019-05-08 23:51,15,Sala,6,Lazer sala
6365,2019-05-08 23:51,15,Sala,7,Assistir TV
6366,2019-05-08 23:54,15,Sala,6,Lazer sala
6366,2019-05-08 23:54,15,Sala,7,Assistir TV
6367,2019-05-08 23:58,15,Sala,7,Assistir TV
6368,2019-05-09 00:01,15,Sala,6,Lazer sala
6368,2019-05-09 00:01,15,Sala,7,Assistir TV
6369,2019-05-09 00:04,15,Sala,6,Lazer sala
6369,2019-05-09 00:04,15,Sala,7,Assistir TV
6371,2019-05-09 00:10,15,Sala,7,Assistir TV
6371,2019-05-09 00:10,18,Garagem,3,Entrada
6371,2019-05-09 00:10,18,Garagem,4,Saída
6372,2019-05-09 00:13,15,Sala,6,Lazer sala
6372,2019-05-09 00:13,15,Sala,7,Assistir TV
6372,2019-05-09 00:13,18,Garagem,3,Entrada
6372,2019-05-09 00:13,18,Garagem,4,Saída
6373,2019-05-09 00:16,15,Sala,6,Lazer sala
6373,2019-05-09 00:16,15,Sala,7,Assistir TV
6375,2019-05-09 00:32,15,Sala,7,Assistir TV
6376,2019-05-09 00:35,15,Sala,6,Lazer sala
6376,2019-05-09 00:35,15,Sala,7,Assistir TV
6376,2019-05-09 00:35,18,Garagem,3,Entrada
6376,2019-05-09 00:35,18,Garagem,4,Saída
6381,2019-05-09 00:54,15,Sala,7,Assistir TV
6382,2019-05-09 00:57,15,Sala,7,Assistir TV
6385,2019-05-09 01:06,15,Sala,7,Assistir TV
6385,2019-05-09 01:06,15,Sala,8,Dormir
6385,2019-05-09 01:06,20,Quarto 2,8,Dormir
6386,2019-05-09 01:09,15,Sala,7,Assistir TV
6386,2019-05-09 01:09,15,Sala,8,Dormir
6386,2019-05-09 01:09,20,Quarto 2,8,Dormir
6389,2019-05-09 01:19,19,Quarto 1,8,Dormir
6391,2019-05-09 01:25,19,Quarto 1,8,Dormir
6392,2019-05-09 01:28,20,Quarto 2,8,Dormir
6393,2019-05-09 01:31,20,Quarto 2,8,Dormir
6395,2019-05-09 01:38,15,Sala,7,Assistir TV
6395,2019-05-09 01:38,15,Sala,8,Dormir
6395,2019-05-09 01:38,16,Cozinha,8,Dormir
6395,2019-05-09 01:38,17,Lavanderia,8,Dormir
6395,2019-05-09 01:38,18,Garagem,3,Entrada
6395,2019-05-09 01:38,18,Garagem,4,Saída
6395,2019-05-09 01:38,18,Garagem,8,Dormir
6395,2019-05-09 01:38,19,Quarto 1,8,Dormir
6395,2019-05-09 01:38,20,Quarto 2,8,Dormir
6395,2019-05-09 01:38,21,Cobertura,8,Dormir
6395,2019-05-09 01:38,22,Corredor,8,Dormir
6395,2019-05-09 01:38,23,Quarto 3,8,Dormir
6396,2019-05-09 01:41,20,Quarto 2,8,Dormir
6397,2019-05-09 01:44,15,Sala,7,Assistir TV
6397,2019-05-09 01:44,15,Sala,8,Dormir
6397,2019-05-09 01:44,19,Quarto 1,8,Dormir
6397,2019-05-09 01:44,20,Quarto 2,8,Dormir
6398,2019-05-09 01:50,15,Sala,6,Lazer sala
6398,2019-05-09 01:50,15,Sala,7,Assistir TV
6398,2019-05-09 01:50,15,Sala,8,Dormir
6398,2019-05-09 01:50,16,Cozinha,8,Dormir
6398,2019-05-09 01:50,17,Lavanderia,8,Dormir
6398,2019-05-09 01:50,18,Garagem,3,Entrada
6398,2019-05-09 01:50,18,Garagem,4,Saída
6398,2019-05-09 01:50,18,Garagem,8,Dormir
6398,2019-05-09 01:50,19,Quarto 1,8,Dormir
6398,2019-05-09 01:50,20,Quarto 2,8,Dormir
6398,2019-05-09 01:50,21,Cobertura,8,Dormir
6398,2019-05-09 01:50,22,Corredor,8,Dormir
6398,2019-05-09 01:50,23,Quarto 3,8,Dormir
6399,2019-05-09 01:53,20,Quarto 2,8,Dormir
6400,2019-05-09 01:56,15,Sala,6,Lazer sala
6400,2019-05-09 01:56,15,Sala,7,Assistir TV
6400,2019-05-09 01:56,15,Sala,8,Dormir
6400,2019-05-09 01:56,20,Quarto 2,8,Dormir
6401,2019-05-09 02:03,15,Sala,7,Assistir TV
6418,2019-05-09 02:56,15,Sala,7,Assistir TV
6420,2019-05-09 03:02,15,Sala,7,Assistir TV
6422,2019-05-09 03:08,15,Sala,6,Lazer sala
6422,2019-05-09 03:08,15,Sala,7,Assistir TV
6423,2019-05-09 03:11,15,Sala,7,Assistir TV
6427,2019-05-09 03:24,15,Sala,7,Assistir TV
6427,2019-05-09 03:24,18,Garagem,3,Entrada
6427,2019-05-09 03:24,18,Garagem,4,Saída
6430,2019-05-09 03:36,15,Sala,7,Assistir TV
6431,2019-05-09 03:40,15,Sala,7,Assistir TV
6432,2019-05-09 03:43,15,Sala,7,Assistir TV
6432,2019-05-09 03:43,18,Garagem,3,Entrada
6432,2019-05-09 03:43,18,Garagem,4,Saída
6435,2019-05-09 03:55,15,Sala,6,Lazer sala
6435,2019-05-09 03:55,15,Sala,7,Assistir TV
6436,2019-05-09 03:58,15,Sala,7,Assistir TV
6442,2019-05-09 04:17,15,Sala,7,Assistir TV
6443,2019-05-09 04:20,15,Sala,7,Assistir TV
6445,2019-05-09 04:26,15,Sala,6,Lazer sala
6445,2019-05-09 04:26,15,Sala,7,Assistir TV
6447,2019-05-09 04:33,15,Sala,7,Assistir TV
6449,2019-05-09 04:39,15,Sala,6,Lazer sala
6449,2019-05-09 04:39,15,Sala,7,Assistir TV
6451,2019-05-09 04:45,15,Sala,7,Assistir TV
6453,2019-05-09 04:52,15,Sala,6,Lazer sala
6453,2019-05-09 04:52,15,Sala,7,Assistir TV
6455,2019-05-09 04:58,15,Sala,7,Assistir TV
6460,2019-05-09 05:13,19,Quarto 1,1,Acordar (dia util)
6461,2019-05-09 05:16,19,Quarto 1,1,Acordar (dia util)
6461,2019-05-09 05:16,22,Corredor,1,Acordar (dia util)
6464,2019-05-09 05:26,15,Sala,1,Acordar (dia util)
6464,2019-05-09 05:26,15,Sala,7,Assistir TV
6464,2019-05-09 05:26,22,Corredor,1,Acordar (dia util)
6465,2019-05-09 05:29,15,Sala,1,Acordar (dia util)
6465,2019-05-09 05:29,15,Sala,7,Assistir TV
6465,2019-05-09 05:29,17,Lavanderia,1,Acordar (dia util)
6466,2019-05-09 05:32,17,Lavanderia,1,Acordar (dia util)
6466,2019-05-09 05:32,22,Corredor,1,Acordar (dia util)
6468,2019-05-09 05:38,22,Corredor,1,Acordar (dia util)
6470,2019-05-09 05:45,15,Sala,1,Acordar (dia util)
6470,2019-05-09 05:45,15,Sala,7,Assistir TV
6470,2019-05-09 05:45,16,Cozinha,1,Acordar (dia util)
6471,2019-05-09 05:48,16,Cozinha,1,Acordar (dia util)
6472,2019-05-09 05:51,15,Sala,1,Acordar (dia util)
6472,2019-05-09 05:51,15,Sala,7,Assistir TV
6472,2019-05-09 05:51,17,Lavanderia,1,Acordar (dia util)
6472,2019-05-09 05:51,23,Quarto 3,1,Acordar (dia util)
6473,2019-05-09 05:54,17,Lavanderia,1,Acordar (dia util)
6473,2019-05-09 05:54,20,Quarto 2,1,Acordar (dia util)
6474,2019-05-09 05:57,20,Quarto 2,1,Acordar (dia util)
6474,2019-05-09 05:57,22,Corredor,1,Acordar (dia util)
6475,2019-05-09 06:00,22,Corredor,1,Acordar (dia util)
6475,2019-05-09 06:00,23,Quarto 3,1,Acordar (dia util)
6477,2019-05-09 06:06,18,Garagem,1,Acordar (dia util)
6477,2019-05-09 06:06,18,Garagem,3,Entrada
6477,2019-05-09 06:06,18,Garagem,4,Saída
6478,2019-05-09 06:10,18,Garagem,1,Acordar (dia util)
6478,2019-05-09 06:10,18,Garagem,3,Entrada
6478,2019-05-09 06:10,18,Garagem,4,Saída
6479,2019-05-09 06:13,15,Sala,1,Acordar (dia util)
6479,2019-05-09 06:13,15,Sala,7,Assistir TV
6480,2019-05-09 06:16,15,Sala,1,Acordar (dia util)
6480,2019-05-09 06:16,15,Sala,7,Assistir TV
6480,2019-05-09 06:16,16,Cozinha,1,Acordar (dia util)
6480,2019-05-09 06:16,17,Lavanderia,1,Acordar (dia util)
6480,2019-05-09 06:16,18,Garagem,1,Acordar (dia util)
6480,2019-05-09 06:16,18,Garagem,3,Entrada
6480,2019-05-09 06:16,18,Garagem,4,Saída
6480,2019-05-09 06:16,19,Quarto 1,1,Acordar (dia util)
6480,2019-05-09 06:16,20,Quarto 2,1,Acordar (dia util)
6480,2019-05-09 06:16,21,Cobertura,1,Acordar (dia util)
6480,2019-05-09 06:16,22,Corredor,1,Acordar (dia util)
6480,2019-05-09 06:16,23,Quarto 3,1,Acordar (dia util)
6482,2019-05-09 06:22,21,Cobertura,1,Acordar (dia util)
6486,2019-05-09 06:40,15,Sala,7,Assistir TV
6486,2019-05-09 06:40,18,Garagem,3,Entrada
6486,2019-05-09 06:40,18,Garagem,4,Saída
6487,2019-05-09 06:43,15,Sala,7,Assistir TV
6488,2019-05-09 06:47,18,Garagem,3,Entrada
6488,2019-05-09 06:47,18,Garagem,4,Saída
6489,2019-05-09 06:50,15,Sala,6,Lazer sala
6489,2019-05-09 06:50,15,Sala,7,Assistir TV
6489,2019-05-09 06:50,18,Garagem,3,Entrada
6489,2019-05-09 06:50,18,Garagem,4,Saída
6491,2019-05-09 06:56,15,Sala,7,Assistir TV
6491,2019-05-09 06:56,18,Garagem,3,Entrada
6491,2019-05-09 06:56,18,Garagem,4,Saída
6492,2019-05-09 07:02,15,Sala,7,Assistir TV
6493,2019-05-09 07:05,15,Sala,7,Assistir TV
6494,2019-05-09 07:08,18,Garagem,3,Entrada
6494,2019-05-09 07:08,18,Garagem,4,Saída
6495,2019-05-09 07:12,15,Sala,7,Assistir TV
6497,2019-05-09 07:18,16,Cozinha,5,Cozinha
6498,2019-05-09 07:21,15,Sala,6,Lazer sala
6498,2019-05-09 07:21,15,Sala,7,Assistir TV
6498,2019-05-09 07:21,16,Cozinha,5,Cozinha
6498,2019-05-09 07:21,18,Garagem,3,Entrada
6498,2019-05-09 07:21,18,Garagem,4,Saída
6500,2019-05-09 07:27,18,Garagem,3,Entrada
6500,2019-05-09 07:27,18,Garagem,4,Saída
6501,2019-05-09 07:30,15,Sala,6,Lazer sala
6501,2019-05-09 07:30,15,Sala,7,Assistir TV
6504,2019-05-09 07:40,15,Sala,6,Lazer sala
6504,2019-05-09 07:40,15,Sala,7,Assistir TV
6507,2019-05-09 07:49,15,Sala,6,Lazer sala
6507,2019-05-09 07:49,15,Sala,7,Assistir TV
6509,2019-05-09 07:55,15,Sala,6,Lazer sala
6509,2019-05-09 07:55,15,Sala,7,Assistir TV
6510,2019-05-09 07:58,15,Sala,7,Assistir TV
6511,2019-05-09 08:01,15,Sala,7,Assistir TV
6511,2019-05-09 08:01,16,Cozinha,5,Cozinha
6511,2019-05-09 08:01,18,Garagem,3,Entrada
6511,2019-05-09 08:01,18,Garagem,4,Saída
6512,2019-05-09 08:04,15,Sala,6,Lazer sala
6512,2019-05-09 08:04,15,Sala,7,Assistir TV
6512,2019-05-09 08:04,16,Cozinha,5,Cozinha
6512,2019-05-09 08:04,18,Garagem,3,Entrada
6512,2019-05-09 08:04,18,Garagem,4,Saída
6513,2019-05-09 08:07,18,Garagem,3,Entrada
6513,2019-05-09 08:07,18,Garagem,4,Saída
6515,2019-05-09 08:20,15,Sala,6,Lazer sala
6515,2019-05-09 08:20,15,Sala,7,Assistir TV
6515,2019-05-09 08:20,16,Cozinha,5,Cozinha
6515,2019-05-09 08:20,18,Garagem,3,Entrada
6515,2019-05-09 08:20,18,Garagem,4,Saída
6516,2019-05-09 08:23,15,Sala,6,Lazer sala
6516,2019-05-09 08:23,15,Sala,7,Assistir TV
6516,2019-05-09 08:23,16,Cozinha,5,Cozinha
6517,2019-05-09 08:26,18,Garagem,3,Entrada
6517,2019-05-09 08:26,18,Garagem,4,Saída
6518,2019-05-09 08:32,18,Garagem,3,Entrada
6518,2019-05-09 08:32,18,Garagem,4,Saída
6519,2019-05-09 08:35,15,Sala,6,Lazer sala
6519,2019-05-09 08:35,15,Sala,7,Assistir TV
6520,2019-05-09 08:39,15,Sala,7,Assistir TV
6521,2019-05-09 08:42,15,Sala,7,Assistir TV
6522,2019-05-09 08:45,18,Garagem,3,Entrada
6522,2019-05-09 08:45,18,Garagem,4,Saída
6523,2019-05-09 08:48,18,Garagem,3,Entrada
6523,2019-05-09 08:48,18,Garagem,4,Saída
6524,2019-05-09 08:51,15,Sala,6,Lazer sala
6524,2019-05-09 08:51,15,Sala,7,Assistir TV
6524,2019-05-09 08:51,18,Garagem,3,Entrada
6524,2019-05-09 08:51,18,Garagem,4,Saída
6525,2019-05-09 08:54,18,Garagem,3,Entrada
6525,2019-05-09 08:54,18,Garagem,4,Saída
6529,2019-05-09 09:07,15,Sala,7,Assistir TV
6529,2019-05-09 09:07,16,Cozinha,5,Cozinha
6529,2019-05-09 09:07,18,Garagem,3,Entrada
6529,2019-05-09 09:07,18,Garagem,4,Saída
6530,2019-05-09 09:10,15,Sala,7,Assistir TV
6530,2019-05-09 09:10,16,Cozinha,5,Cozinha
6530,2019-05-09 09:10,18,Garagem,3,Entrada
6530,2019-05-09 09:10,18,Garagem,4,Saída
6531,2019-05-09 09:13,18,Garagem,3,Entrada
6531,2019-05-09 09:13,18,Garagem,4,Saída
6532,2019-05-09 09:19,15,Sala,6,Lazer sala
6532,2019-05-09 09:19,15,Sala,7,Assistir TV
6532,2019-05-09 09:19,16,Cozinha,5,Cozinha
6533,2019-05-09 09:23,15,Sala,6,Lazer sala
6533,2019-05-09 09:23,15,Sala,7,Assistir TV
6533,2019-05-09 09:23,18,Garagem,3,Entrada
6533,2019-05-09 09:23,18,Garagem,4,Saída
6534,2019-05-09 09:26,15,Sala,7,Assistir TV
6534,2019-05-09 09:26,18,Garagem,3,Entrada
6534,2019-05-09 09:26,18,Garagem,4,Saída
6536,2019-05-09 09:32,15,Sala,7,Assistir TV
6536,2019-05-09 09:32,16,Cozinha,5,Cozinha
6536,2019-05-09 09:32,18,Garagem,3,Entrada
6536,2019-05-09 09:32,18,Garagem,4,Saída
6537,2019-05-09 09:35,16,Cozinha,5,Cozinha
6538,2019-05-09 09:38,16,Cozinha,5,Cozinha
6539,2019-05-09 09:44,16,Cozinha,5,Cozinha
6540,2019-05-09 09:48,16,Cozinha,5,Cozinha
6541,2019-05-09 09:51,15,Sala,6,Lazer sala
6541,2019-05-09 09:51,15,Sala,7,Assistir TV
6541,2019-05-09 09:51,16,Cozinha,5,Cozinha
6541,2019-05-09 09:51,18,Garagem,3,Entrada
6541,2019-05-09 09:51,18,Garagem,4,Saída
6542,2019-05-09 09:54,15,Sala,6,Lazer sala
6542,2019-05-09 09:54,15,Sala,7,Assistir TV
6543,2019-05-09 09:57,16,Cozinha,5,Cozinha
6543,2019-05-09 09:57,18,Garagem,3,Entrada
6543,2019-05-09 09:57,18,Garagem,4,Saída
6544,2019-05-09 10:03,18,Garagem,3,Entrada
6544,2019-05-09 10:03,18,Garagem,4,Saída
6545,2019-05-09 10:06,16,Cozinha,5,Cozinha
6548,2019-05-09 10:16,16,Cozinha,5,Cozinha
6550,2019-05-09 10:22,18,Garagem,3,Entrada
6550,2019-05-09 10:22,18,Garagem,4,Saída
6551,2019-05-09 10:25,18,Garagem,3,Entrada
6551,2019-05-09 10:25,18,Garagem,4,Saída
6552,2019-05-09 10:28,15,Sala,6,Lazer sala
6552,2019-05-09 10:28,15,Sala,7,Assistir TV
6552,2019-05-09 10:28,16,Cozinha,5,Cozinha
6552,2019-05-09 10:28,18,Garagem,3,Entrada
6552,2019-05-09 10:28,18,Garagem,4,Saída
6553,2019-05-09 10:31,15,Sala,6,Lazer sala
6553,2019-05-09 10:31,15,Sala,7,Assistir TV
6553,2019-05-09 10:31,16,Cozinha,5,Cozinha
6553,2019-05-09 10:31,18,Garagem,3,Entrada
6553,2019-05-09 10:31,18,Garagem,4,Saída
6555,2019-05-09 10:41,15,Sala,7,Assistir TV
6555,2019-05-09 10:41,16,Cozinha,5,Cozinha
6560,2019-05-09 11:00,15,Sala,6,Lazer sala
6560,2019-05-09 11:00,15,Sala,7,Assistir TV
6562,2019-05-09 11:06,15,Sala,6,Lazer sala
6562,2019-05-09 11:06,15,Sala,7,Assistir TV
6562,2019-05-09 11:06,16,Cozinha,5,Cozinha
6562,2019-05-09 11:06,18,Garagem,3,Entrada
6562,2019-05-09 11:06,18,Garagem,4,Saída
6564,2019-05-09 11:12,15,Sala,7,Assistir TV
6565,2019-05-09 11:18,15,Sala,6,Lazer sala
6565,2019-05-09 11:18,15,Sala,7,Assistir TV
6565,2019-05-09 11:18,18,Garagem,3,Entrada
6565,2019-05-09 11:18,18,Garagem,4,Saída
6566,2019-05-09 11:22,18,Garagem,3,Entrada
6566,2019-05-09 11:22,18,Garagem,4,Saída
6568,2019-05-09 11:28,15,Sala,6,Lazer sala
6568,2019-05-09 11:28,15,Sala,7,Assistir TV
6569,2019-05-09 11:31,15,Sala,6,Lazer sala
6569,2019-05-09 11:31,15,Sala,7,Assistir TV
6569,2019-05-09 11:31,16,Cozinha,5,Cozinha
6569,2019-05-09 11:31,18,Garagem,3,Entrada
6569,2019-05-09 11:31,18,Garagem,4,Saída
6570,2019-05-09 11:34,15,Sala,6,Lazer sala
6570,2019-05-09 11:34,15,Sala,7,Assistir TV
6572,2019-05-09 11:44,18,Garagem,3,Entrada
6572,2019-05-09 11:44,18,Garagem,4,Saída
6573,2019-05-09 11:47,15,Sala,6,Lazer sala
6573,2019-05-09 11:47,15,Sala,7,Assistir TV
6574,2019-05-09 11:50,18,Garagem,3,Entrada
6574,2019-05-09 11:50,18,Garagem,4,Saída
6576,2019-05-09 11:56,15,Sala,6,Lazer sala
6576,2019-05-09 11:56,15,Sala,7,Assistir TV
6576,2019-05-09 11:56,16,Cozinha,5,Cozinha
6576,2019-05-09 11:56,18,Garagem,3,Entrada
6576,2019-05-09 11:56,18,Garagem,4,Saída
6580,2019-05-09 12:12,15,Sala,6,Lazer sala
6580,2019-05-09 12:12,15,Sala,7,Assistir TV
6581,2019-05-09 12:15,15,Sala,6,Lazer sala
6581,2019-05-09 12:15,15,Sala,7,Assistir TV
6582,2019-05-09 12:18,18,Garagem,3,Entrada
6582,2019-05-09 12:18,18,Garagem,4,Saída
6584,2019-05-09 12:24,18,Garagem,3,Entrada
6584,2019-05-09 12:24,18,Garagem,4,Saída
6585,2019-05-09 12:28,15,Sala,6,Lazer sala
6585,2019-05-09 12:28,15,Sala,7,Assistir TV
6586,2019-05-09 12:31,15,Sala,6,Lazer sala
6586,2019-05-09 12:31,15,Sala,7,Assistir TV
6589,2019-05-09 12:40,15,Sala,6,Lazer sala
6589,2019-05-09 12:40,15,Sala,7,Assistir TV
6590,2019-05-09 12:43,15,Sala,6,Lazer sala
6590,2019-05-09 12:43,15,Sala,7,Assistir TV
6590,2019-05-09 12:43,18,Garagem,3,Entrada
6590,2019-05-09 12:43,18,Garagem,4,Saída
6591,2019-05-09 12:46,18,Garagem,3,Entrada
6591,2019-05-09 12:46,18,Garagem,4,Saída
6593,2019-05-09 12:53,15,Sala,6,Lazer sala
6593,2019-05-09 12:53,15,Sala,7,Assistir TV
6593,2019-05-09 12:53,16,Cozinha,5,Cozinha
6593,2019-05-09 12:53,18,Garagem,3,Entrada
6593,2019-05-09 12:53,18,Garagem,4,Saída
6594,2019-05-09 12:56,15,Sala,6,Lazer sala
6594,2019-05-09 12:56,15,Sala,7,Assistir TV
6594,2019-05-09 12:56,16,Cozinha,5,Cozinha
6595,2019-05-09 12:59,18,Garagem,3,Entrada
6595,2019-05-09 12:59,18,Garagem,4,Saída
6597,2019-05-09 13:14,15,Sala,6,Lazer sala
6597,2019-05-09 13:14,15,Sala,7,Assistir TV
6597,2019-05-09 13:14,18,Garagem,3,Entrada
6597,2019-05-09 13:14,18,Garagem,4,Saída
6598,2019-05-09 13:18,18,Garagem,3,Entrada
6598,2019-05-09 13:18,18,Garagem,4,Saída
6601,2019-05-09 13:27,18,Garagem,3,Entrada
6601,2019-05-09 13:27,18,Garagem,4,Saída
6602,2019-05-09 13:30,18,Garagem,3,Entrada
6602,2019-05-09 13:30,18,Garagem,4,Saída
6607,2019-05-09 13:46,18,Garagem,3,Entrada
6607,2019-05-09 13:46,18,Garagem,4,Saída
6608,2019-05-09 13:49,18,Garagem,3,Entrada
6608,2019-05-09 13:49,18,Garagem,4,Saída
6610,2019-05-09 13:55,18,Garagem,3,Entrada
6610,2019-05-09 13:55,18,Garagem,4,Saída
6611,2019-05-09 13:58,18,Garagem,3,Entrada
6611,2019-05-09 13:58,18,Garagem,4,Saída
6616,2019-05-09 14:14,15,Sala,7,Assistir TV
6616,2019-05-09 14:14,18,Garagem,3,Entrada
6616,2019-05-09 14:14,18,Garagem,4,Saída
6620,2019-05-09 14:29,18,Garagem,3,Entrada
6620,2019-05-09 14:29,18,Garagem,4,Saída
6621,2019-05-09 14:32,18,Garagem,3,Entrada
6621,2019-05-09 14:32,18,Garagem,4,Saída
6623,2019-05-09 14:39,18,Garagem,3,Entrada
6623,2019-05-09 14:39,18,Garagem,4,Saída
6624,2019-05-09 14:42,18,Garagem,3,Entrada
6624,2019-05-09 14:42,18,Garagem,4,Saída
6631,2019-05-09 15:03,15,Sala,7,Assistir TV
6632,2019-05-09 15:06,15,Sala,7,Assistir TV
6632,2019-05-09 15:06,18,Garagem,3,Entrada
6632,2019-05-09 15:06,18,Garagem,4,Saída
6633,2019-05-09 15:09,15,Sala,7,Assistir TV
6636,2019-05-09 15:22,15,Sala,7,Assistir TV
6640,2019-05-09 15:34,15,Sala,6,Lazer sala
6640,2019-05-09 15:34,15,Sala,7,Assistir TV
6644,2019-05-09 15:47,18,Garagem,3,Entrada
6644,2019-05-09 15:47,18,Garagem,4,Saída
6645,2019-05-09 15:50,15,Sala,7,Assistir TV
6646,2019-05-09 15:53,15,Sala,7,Assistir TV
6646,2019-05-09 15:53,18,Garagem,3,Entrada
6646,2019-05-09 15:53,18,Garagem,4,Saída
6647,2019-05-09 15:56,18,Garagem,3,Entrada
6647,2019-05-09 15:56,18,Garagem,4,Saída
6648,2019-05-09 15:59,15,Sala,6,Lazer sala
6648,2019-05-09 15:59,15,Sala,7,Assistir TV
6650,2019-05-09 16:12,18,Garagem,3,Entrada
6650,2019-05-09 16:12,18,Garagem,4,Saída
6651,2019-05-09 16:15,18,Garagem,3,Entrada
6651,2019-05-09 16:15,18,Garagem,4,Saída
6655,2019-05-09 16:28,18,Garagem,3,Entrada
6655,2019-05-09 16:28,18,Garagem,4,Saída
6656,2019-05-09 16:31,18,Garagem,3,Entrada
6656,2019-05-09 16:31,18,Garagem,4,Saída
6658,2019-05-09 16:37,15,Sala,7,Assistir TV
6660,2019-05-09 16:43,15,Sala,7,Assistir TV
6660,2019-05-09 16:43,16,Cozinha,5,Cozinha
6661,2019-05-09 16:46,15,Sala,6,Lazer sala
6661,2019-05-09 16:46,15,Sala,7,Assistir TV
6662,2019-05-09 16:49,16,Cozinha,5,Cozinha
6665,2019-05-09 16:59,15,Sala,6,Lazer sala
6665,2019-05-09 16:59,15,Sala,7,Assistir TV
6666,2019-05-09 17:02,15,Sala,6,Lazer sala
6666,2019-05-09 17:02,15,Sala,7,Assistir TV
6666,2019-05-09 17:02,16,Cozinha,5,Cozinha
6668,2019-05-09 17:08,15,Sala,7,Assistir TV
6668,2019-05-09 17:08,18,Garagem,3,Entrada
6668,2019-05-09 17:08,18,Garagem,4,Saída
6671,2019-05-09 17:21,15,Sala,7,Assistir TV
6673,2019-05-09 17:27,15,Sala,7,Assistir TV
6673,2019-05-09 17:27,18,Garagem,3,Entrada
6673,2019-05-09 17:27,18,Garagem,4,Saída
6677,2019-05-09 17:46,15,Sala,7,Assistir TV
6677,2019-05-09 17:46,18,Garagem,3,Entrada
6677,2019-05-09 17:46,18,Garagem,4,Saída
6678,2019-05-09 17:49,15,Sala,7,Assistir TV
6681,2019-05-09 18:01,18,Garagem,3,Entrada
6681,2019-05-09 18:01,18,Garagem,4,Saída
6682,2019-05-09 18:04,18,Garagem,3,Entrada
6682,2019-05-09 18:04,18,Garagem,4,Saída
6683,2019-05-09 18:08,15,Sala,7,Assistir TV
6683,2019-05-09 18:08,16,Cozinha,5,Cozinha
6683,2019-05-09 18:08,18,Garagem,3,Entrada
6683,2019-05-09 18:08,18,Garagem,4,Saída
6686,2019-05-09 18:20,15,Sala,7,Assistir TV
6686,2019-05-09 18:20,16,Cozinha,5,Cozinha
6686,2019-05-09 18:20,18,Garagem,3,Entrada
6686,2019-05-09 18:20,18,Garagem,4,Saída
6712,2019-05-09 19:45,18,Garagem,3,Entrada
6712,2019-05-09 19:45,18,Garagem,4,Saída
6713,2019-05-09 19:48,18,Garagem,3,Entrada
6713,2019-05-09 19:48,18,Garagem,4,Saída
6714,2019-05-09 19:51,18,Garagem,3,Entrada
6714,2019-05-09 19:51,18,Garagem,4,Saída
6715,2019-05-09 19:54,18,Garagem,3,Entrada
6715,2019-05-09 19:54,18,Garagem,4,Saída
6716,2019-05-09 19:57,15,Sala,7,Assistir TV
6716,2019-05-09 19:57,18,Garagem,3,Entrada
6716,2019-05-09 19:57,18,Garagem,4,Saída
6717,2019-05-09 20:00,15,Sala,7,Assistir TV
6717,2019-05-09 20:00,16,Cozinha,5,Cozinha
6717,2019-05-09 20:00,18,Garagem,3,Entrada
6717,2019-05-09 20:00,18,Garagem,4,Saída
6719,2019-05-09 20:06,15,Sala,6,Lazer sala
6719,2019-05-09 20:06,15,Sala,7,Assistir TV
6726,2019-05-09 20:31,15,Sala,7,Assistir TV
6729,2019-05-09 20:41,15,Sala,6,Lazer sala
6729,2019-05-09 20:41,15,Sala,7,Assistir TV
6731,2019-05-09 20:47,15,Sala,6,Lazer sala
6731,2019-05-09 20:47,15,Sala,7,Assistir TV
6732,2019-05-09 20:50,15,Sala,7,Assistir TV
6733,2019-05-09 20:53,15,Sala,7,Assistir TV
6734,2019-05-09 20:56,15,Sala,6,Lazer sala
6734,2019-05-09 20:56,15,Sala,7,Assistir TV
6735,2019-05-09 20:59,15,Sala,6,Lazer sala
6735,2019-05-09 20:59,15,Sala,7,Assistir TV
6738,2019-05-09 21:09,15,Sala,6,Lazer sala
6738,2019-05-09 21:09,15,Sala,7,Assistir TV
6739,2019-05-09 21:12,15,Sala,6,Lazer sala
6739,2019-05-09 21:12,15,Sala,7,Assistir TV
6740,2019-05-09 21:15,15,Sala,6,Lazer sala
6740,2019-05-09 21:15,15,Sala,7,Assistir TV
6741,2019-05-09 21:18,15,Sala,6,Lazer sala
6741,2019-05-09 21:18,15,Sala,7,Assistir TV
6744,2019-05-09 21:28,15,Sala,6,Lazer sala
6744,2019-05-09 21:28,15,Sala,7,Assistir TV
6745,2019-05-09 21:31,15,Sala,6,Lazer sala
6745,2019-05-09 21:31,15,Sala,7,Assistir TV
